номер_операции,код_месторождения,наименование_месторождения,номер_скважины,дата_начала,дата_окончания,глубина_план_м,глубина_факт_м,длительность_дней,код_статьи,план_тыс_тнг,факт_тыс_тнг,отклонение_тыс_тнг,год,месяц,квартал
ОП-2019-000945,МСТ-002,Буденовское,СКВ-00945,2019-01-28,2019-02-04,363.8,404.0,7,ЗТР-08,445.59,452.85,7.26,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-09,621.5,722.75,101.25,2019,1,Q1
ОП-2019-001008,МСТ-012,Заречное,СКВ-01008,2019-01-28,2019-02-06,513.3,568.4,9,ЗТР-07,1534.03,1776.82,242.79,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-07,900.67,989.72,89.05,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-06,3578.94,4197.21,618.27,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-05,2496.49,2718.5,222.01,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-08,372.71,414.76,42.05,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-03,3619.18,3847.97,228.79,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-02,3151.87,3061.55,-90.32,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-01,3058.98,3345.21,286.23,2019,1,Q1
ОП-2019-001008,МСТ-012,Заречное,СКВ-01008,2019-01-28,2019-02-06,513.3,568.4,9,ЗТР-01,8476.17,9850.14,1373.97,2019,1,Q1
ОП-2019-001008,МСТ-012,Заречное,СКВ-01008,2019-01-28,2019-02-06,513.3,568.4,9,ЗТР-02,3237.92,3272.86,34.94,2019,1,Q1
ОП-2019-001008,МСТ-012,Заречное,СКВ-01008,2019-01-28,2019-02-06,513.3,568.4,9,ЗТР-05,1082.15,1210.42,128.27,2019,1,Q1
ОП-2019-001008,МСТ-012,Заречное,СКВ-01008,2019-01-28,2019-02-06,513.3,568.4,9,ЗТР-03,960.73,1014.3,53.57,2019,1,Q1
ОП-2019-001008,МСТ-012,Заречное,СКВ-01008,2019-01-28,2019-02-06,513.3,568.4,9,ЗТР-04,1915.96,1972.77,56.81,2019,1,Q1
ОП-2019-000938,МСТ-001,Инкай,СКВ-00938,2019-01-28,2019-02-11,767.0,730.5,14,ЗТР-04,3194.07,3476.67,282.6,2019,1,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-09,321.59,336.43,14.84,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-01,3128.79,3644.43,515.64,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-02,4252.48,4053.96,-198.52,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-05,1473.62,1562.13,88.51,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-04,2756.36,2718.81,-37.55,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-06,942.19,1087.26,145.07,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-08,330.9,372.74,41.84,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-07,1526.02,1789.67,263.65,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-03,2451.06,2400.32,-50.74,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-07,2367.41,2548.94,181.53,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-04,2426.22,2558.48,132.26,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-05,1632.74,1563.92,-68.82,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-01,5095.54,5414.42,318.88,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-02,3950.78,4168.88,218.1,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-06,2736.62,2692.45,-44.17,2019,2,Q1
ОП-2019-001061,МСТ-006,Мынкудук,СКВ-01061,2019-02-01,2019-02-24,853.4,891.9,23,ЗТР-03,4960.51,5270.5,309.99,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-09,520.94,515.75,-5.19,2019,2,Q1
ОП-2019-001042,МСТ-004,Южный Инкай,СКВ-01042,2019-02-01,2019-02-17,555.9,587.1,16,ЗТР-08,352.49,406.38,53.89,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-01,4446.93,4649.64,202.71,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-02,5291.77,5876.12,584.35,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-03,1581.66,1716.27,134.61,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-05,1225.09,1408.9,183.81,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-06,975.97,1089.48,113.51,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-07,594.16,573.61,-20.55,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-08,252.65,287.54,34.89,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-09,363.4,387.1,23.7,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-09,398.64,424.82,26.18,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-08,787.69,763.46,-24.23,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-07,684.24,742.38,58.14,2019,2,Q1
ОП-2019-001044,МСТ-004,Южный Инкай,СКВ-01044,2019-02-02,2019-02-19,620.5,619.7,17,ЗТР-04,2155.15,2470.79,315.64,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-05,2047.48,2175.54,128.06,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-04,1563.21,1541.27,-21.94,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-03,3656.18,3593.68,-62.5,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-02,4943.25,4946.29,3.04,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-01,1788.84,1777.2,-11.64,2019,2,Q1
ОП-2019-001063,МСТ-006,Мынкудук,СКВ-01063,2019-02-02,2019-02-17,751.5,727.0,15,ЗТР-06,1443.66,1400.51,-43.15,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-08,851.37,843.28,-8.09,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-09,306.25,301.74,-4.51,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-05,1481.66,1570.2,88.54,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-04,2953.11,3459.49,506.38,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-06,1551.61,1615.15,63.54,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-07,1528.9,1637.95,109.05,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-05,1548.44,1478.78,-69.66,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-04,1743.99,2032.96,288.97,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-03,1138.8,1227.87,89.07,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-08,906.97,991.22,84.25,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-07,1613.18,1700.43,87.25,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-04,1394.45,1371.04,-23.41,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-05,2246.73,2160.57,-86.16,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-03,2552.57,2559.52,6.95,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-02,1914.72,1939.95,25.23,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-01,3697.58,3543.56,-154.02,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-06,1278.15,1314.05,35.9,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-07,1911.17,2113.39,202.22,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-01,3605.47,3442.51,-162.96,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-02,4630.89,4839.69,208.8,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-08,913.32,956.47,43.15,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-09,747.0,828.8,81.8,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-09,198.44,200.34,1.9,2019,2,Q1
ОП-2019-001069,МСТ-008,Уванас,СКВ-01069,2019-02-03,2019-02-21,522.3,568.1,18,ЗТР-06,1725.88,1810.01,84.13,2019,2,Q1
ОП-2019-001062,МСТ-006,Мынкудук,СКВ-01062,2019-02-03,2019-02-26,810.9,845.6,23,ЗТР-03,4592.59,4617.68,25.09,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-01,6236.9,6368.59,131.69,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-08,250.89,283.05,32.16,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-03,972.09,1026.64,54.55,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-04,2032.43,2257.7,225.27,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-05,1440.21,1574.74,134.53,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-06,1541.91,1541.75,-0.16,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-07,2464.99,2698.1,233.11,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-09,262.71,302.91,40.2,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-09,427.01,430.94,3.93,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-01,2724.7,2801.39,76.69,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-02,3694.3,3702.35,8.05,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-03,3629.8,4207.56,577.76,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-04,841.59,954.66,113.07,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-05,984.98,1027.09,42.11,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-06,3731.02,4083.1,352.08,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-07,1716.64,1991.36,274.72,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-08,601.04,592.87,-8.17,2019,2,Q1
ОП-2019-001034,МСТ-003,Акдала,СКВ-01034,2019-02-03,2019-02-18,733.7,671.1,15,ЗТР-09,352.17,345.34,-6.83,2019,2,Q1
ОП-2019-001026,МСТ-003,Акдала,СКВ-01026,2019-02-03,2019-02-17,792.0,733.4,14,ЗТР-02,4113.46,4115.08,1.62,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-02,7014.77,6991.15,-23.62,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-01,2558.42,2469.9,-88.52,2019,2,Q1
ОП-2019-001083,МСТ-012,Заречное,СКВ-01083,2019-02-03,2019-02-13,448.7,496.6,10,ЗТР-08,422.64,485.43,62.79,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-07,814.84,856.14,41.3,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-01,2697.47,2849.38,151.91,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-02,4385.57,4229.52,-156.05,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-03,2045.41,2082.27,36.86,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-04,1595.44,1755.6,160.16,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-05,756.81,870.92,114.11,2019,2,Q1
ОП-2019-001016,МСТ-001,Инкай,СКВ-01016,2019-02-03,2019-02-13,432.1,444.6,10,ЗТР-06,1305.19,1424.95,119.76,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-06,2416.83,2377.23,-39.6,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-08,573.35,568.11,-5.24,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-09,478.68,495.28,16.6,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-01,5078.77,5930.95,852.18,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-09,435.61,477.16,41.55,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-08,687.29,772.86,85.57,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-07,336.14,324.56,-11.58,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-06,3048.88,3018.03,-30.85,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-05,1353.21,1377.56,24.35,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-04,1544.66,1528.38,-16.28,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-03,1994.86,1926.38,-68.48,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-09,577.72,575.27,-2.45,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-05,865.02,992.67,127.65,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-08,446.87,472.86,25.99,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-06,3867.63,3992.42,124.79,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-07,1114.14,1093.5,-20.64,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-04,1053.9,1182.66,128.76,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-03,2034.2,2046.65,12.45,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-01,4880.88,4854.07,-26.81,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-02,5235.49,5083.47,-152.02,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-01,4165.13,4404.6,239.47,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-02,9157.63,9935.39,777.76,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-03,3355.68,3451.79,96.11,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-04,1854.24,1800.53,-53.71,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-05,1254.59,1400.22,145.63,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-08,274.05,306.54,32.49,2019,2,Q1
ОП-2019-001033,МСТ-003,Акдала,СКВ-01033,2019-02-04,2019-02-14,516.1,514.8,10,ЗТР-09,308.93,311.84,2.91,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-07,1494.69,1546.36,51.67,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-02,3375.99,3405.72,29.73,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-03,4215.43,4392.31,176.88,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-04,2415.77,2559.57,143.8,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-05,1441.86,1592.0,150.14,2019,2,Q1
ОП-2019-001046,МСТ-005,Харасан,СКВ-01046,2019-02-04,2019-02-18,767.8,756.5,14,ЗТР-07,468.86,531.16,62.3,2019,2,Q1
ОП-2019-001037,МСТ-004,Южный Инкай,СКВ-01037,2019-02-04,2019-02-17,742.9,678.7,13,ЗТР-06,502.28,580.7,78.42,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-09,147.72,156.17,8.45,2019,2,Q1
ОП-2019-001066,МСТ-007,Канжуган,СКВ-01066,2019-02-04,2019-02-13,355.7,381.0,9,ЗТР-06,817.28,798.89,-18.39,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-08,427.15,464.07,36.92,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-07,1602.65,1604.7,2.05,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-06,4774.04,5258.2,484.16,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-05,2796.53,2846.01,49.48,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-04,2039.39,2054.8,15.41,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-03,1617.27,1880.45,263.18,2019,2,Q1
ОП-2019-001084,МСТ-012,Заречное,СКВ-01084,2019-02-04,2019-02-18,711.0,667.9,14,ЗТР-01,4785.87,4844.56,58.69,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-02,12480.05,13039.7,559.65,2019,2,Q1
ОП-2019-001066,МСТ-007,Канжуган,СКВ-01066,2019-02-04,2019-02-13,355.7,381.0,9,ЗТР-09,348.35,402.22,53.87,2019,2,Q1
ОП-2019-001066,МСТ-007,Канжуган,СКВ-01066,2019-02-04,2019-02-13,355.7,381.0,9,ЗТР-08,489.06,504.08,15.02,2019,2,Q1
ОП-2019-001066,МСТ-007,Канжуган,СКВ-01066,2019-02-04,2019-02-13,355.7,381.0,9,ЗТР-07,952.46,966.23,13.77,2019,2,Q1
ОП-2019-001060,МСТ-006,Мынкудук,СКВ-01060,2019-02-04,2019-02-14,551.3,584.8,10,ЗТР-01,2198.21,2329.82,131.61,2019,2,Q1
ОП-2019-001066,МСТ-007,Канжуган,СКВ-01066,2019-02-04,2019-02-13,355.7,381.0,9,ЗТР-05,1145.93,1173.39,27.46,2019,2,Q1
ОП-2019-001066,МСТ-007,Канжуган,СКВ-01066,2019-02-04,2019-02-13,355.7,381.0,9,ЗТР-04,661.26,701.93,40.67,2019,2,Q1
ОП-2019-001077,МСТ-009,Ирколь,СКВ-01077,2019-02-04,2019-02-22,906.1,896.5,18,ЗТР-01,2771.09,2887.45,116.36,2019,2,Q1
ОП-2019-001084,МСТ-012,Заречное,СКВ-01084,2019-02-04,2019-02-18,711.0,667.9,14,ЗТР-02,5384.99,5290.14,-94.85,2019,2,Q1
ОП-2019-001012,МСТ-001,Инкай,СКВ-01012,2019-02-04,2019-02-19,791.8,750.3,15,ЗТР-09,326.88,350.82,23.94,2019,2,Q1
ОП-2019-001012,МСТ-001,Инкай,СКВ-01012,2019-02-04,2019-02-19,791.8,750.3,15,ЗТР-08,791.54,883.17,91.63,2019,2,Q1
ОП-2019-001036,МСТ-003,Акдала,СКВ-01036,2019-02-04,2019-02-15,516.3,515.3,11,ЗТР-02,1645.89,1822.6,176.71,2019,2,Q1
ОП-2019-001084,МСТ-012,Заречное,СКВ-01084,2019-02-04,2019-02-18,711.0,667.9,14,ЗТР-09,136.58,134.47,-2.11,2019,2,Q1
